CAR_ID,VIN,MODEL_YEAR,VEHICLE_CONFIG,DOORS,STATE,STATE_AB,COUNTRY,PART_NUMBER,BATTERY_SERIAL_NUMBER
9125,4lpsg4lp4lps34069,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202222514
9126,4mibd4mi4mib34314,2001,suv,2,Maine,ME,USA,73AHE312020,73AHE31202074879
9128,27sj727s27sj12058,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202130597
9129,4qjw94qj4qjw44893,2003,suv,2,Michigan,MI,USA,70AHK302020,70AHK30202055831
9130,6bscv6bs6bsc66457,2008,sedan,4,New Mexico,NM,USA,62AHQ272019,62AHQ27201984262
9131,13udb13u13ud01487,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201958510
9132,14wwb14w14ww01670,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201871184
9134,12ja112j12ja01290,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201849658
9135,6zpq26zp6zpq56131,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202066359
9136,15pqm15p15pq01854,1992,suv,2,California,CA,USA,90AHC372022,90AHC37202242421
9137,4kv5x4kv4kv534018,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201886458
9138,7lclr7lc7lcl77904,2013,sedan,4,Rhode Island,RI,USA,69AHK302020,69AHK30202068721
9139,4nk4q4nk4nk434475,2001,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202232934
9140,8p3cu8p38p3c88446,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202090208
9141,11iye11i11iy01228,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201849901
9142,3hoal3ho3hoa23496,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201850835
9143,14c3i14c14c301647,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201880455
9144,29sul29s29su12309,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201869282
9145,8n1j68n18n1j78143,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202138407
9146,7giej7gi7gie67204,2011,sedan,4,Ohio,OH,USA,74AHQ312020,74AHQ31202018700
9147,2dlbf2dl2dlb22977,1996,suv,2,Hawaii,HI,USA,69AH5302020,69AH530202025522
9148,5xpaz5xp5xpa55874,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201840400
9149,3jmri3jm3jmr33829,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201884566
9150,3f4ac3f43f4a23290,1997,suv,2,Illinois,IL,USA,99AHH402022,99AHH40202291822
9151,3hoea3ho3hoe23525,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201859864
9155,12rzw12r12rz01329,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201881193
9156,11bwb11b11bw01185,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201849500
9157,5vvkr5vv5vvk55513,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202113293
9158,3kt9v3kt3kt933909,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201889972
9160,5t0fs5t05t0f45353,2004,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201884935
9161,7jhae7jh7jha77615,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201993475
9162,4lfea4lf4lfe34193,2000,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201968555
9163,3edsp3ed3eds23134,1997,suv,2,Idaho,ID,USA,66AHQ292020,66AHQ29202048879
9164,4lda14ld4lda34080,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202215623
9165,11oq211o11oq01191,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201832172
9166,5rrpp5rr5rrp45063,2003,suv,2,Minnesota,MN,USA,41AHC202018,41AHC20201869909
9167,6a4iy6a46a4i56283,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201912596
9168,13043130130401540,1991,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201973277
9169,4m9xd4m94m9x34261,2001,suv,2,Maine,ME,USA,73AHE312020,73AHE31202074919
9170,2d5912d52d5922929,1996,suv,2,Hawaii,HI,USA,69AH5302020,69AH530202036297
9171,2aegb2ae2aeg12504,1995,suv,2,Florida,FL,USA,75AHH322020,75AHH32202041345
9172,2d11f2d12d1122981,1996,suv,2,Idaho,ID,USA,55AHQ252019,55AHQ25201981458
9173,4o9ee4o94o9e34500,2002,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202273341
9174,6az856az6az856252,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201989141
9175,11zyb11z11zy01229,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201875245
9176,8qgjs8qg8qgj88600,2016,sedan,4,Texas,TX,USA,84AHC352021,84AHC35202143524
9177,5tsec5ts5tse45226,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202117078
9180,7l7l47l77l7l77953,2013,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202160059
9181,8qn7j8qn8qn788670,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201980550
9182,274dm274274d12066,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202171597
9184,6z2id6z26z2i56128,2007,sedan,4,New Hampshire,NH,USA,47AHT222018,47AHT22201836500
9185,6zinx6zi6zin56218,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202027287
9186,8mvao8mv8mva78044,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201848950
9187,7hwmu7hw7hwm77312,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201993556
9189,29tt229t29tt12315,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201829832
9190,4ppx34pp4ppx44659,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202161347
9191,7gu8b7gu7gu867195,2011,sedan,4,Ohio,OH,USA,74AHQ312020,74AHQ31202092176
9192,7iqbk7iq7iqb77391,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202178775
9193,4l36t4l34l3634132,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202210406
9194,4l5j84l54l5j34157,2000,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201928273
9195,5yoql5yo5yoq55972,2007,sedan,4,Nevada,NV,USA,47AHE222018,47AHE22201821764
9196,8n5nc8n58n5n78139,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202142883
9197,2bb222bb2bb212733,1995,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202285903
9198,6aqiy6aq6aqi56257,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201987988
9199,7jqib7jq7jqi77544,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202182265
9200,3htpr3ht3htp23491,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201821921
9201,5xk9b5xk5xk955881,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201864163
9202,4onz64on4onz34500,2002,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202228300
9203,7iimv7ii7iim77465,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202187693
9204,4ln1u4ln4ln134181,2000,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201910297
9205,3iaqi3ia3iaq23638,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202262748
9207,10yzy10y10yz01000,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202111550
9208,5uqjn5uq5uqj45453,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201814186
9209,8r2578r28r2588773,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202239421
9211,7jcf07jc7jcf77567,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202121880
9213,14rsb14r14rs01712,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201857053
9214,16d7g16d16d701873,1993,suv,2,California,CA,USA,90AHC372022,90AHC37202273221
9215,6dnsf6dn6dns66709,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202239139
9216,7hry57hr7hry77301,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201975448
9217,11rwo11r11rw01277,1990,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201869830
9218,6dm3n6dm6dm366716,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202238732
9219,4nzjj4nz4nzj34397,2001,suv,2,Maine,ME,USA,61AHT272019,61AHT27201991423
9220,7mnun7mn7mnu77998,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202189894
9221,29ujz29u29uj12400,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202221110
9222,8pzjt8pz8pzj88430,2015,sedan,4,Tennessee,TN,USA,69AHQ302020,69AHQ30202091928
9224,29y5f29y29y512398,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202245286
9226,8ncql8nc8ncq78193,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202145473
9228,7h5zk7h57h5z77305,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201943115
9230,5tint5ti5tin45210,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202188590
9231,7hpvu7hp7hpv77342,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201995522
9232,11mvf11m11mv01225,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201875990
9233,11hr911h11hr01274,1990,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201891342
9234,29x1i29x29x112394,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202236410
9235,5tk2e5tk5tk245227,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202153770
9236,11jf111j11jf01147,1990,suv,2,Alabama,AL,USA,46AHE222018,46AHE22201890091
9237,16lnm16l16ln11907,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201951954
9239,283ar283283a12256,1994,suv,2,Connecticut,CT,USA,80AHK342021,80AHK34202166108
9240,4o2mi4o24o2m34520,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202111584
9241,27w4y27w27w412067,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202119071
9242,5vkxb5vk5vkx55598,2005,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201868281
9243,7lrlu7lr7lrl77941,2013,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202198533
9244,14hqd14h14hq01581,1992,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201934765
9245,14tnb14t14tn01638,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201811300
9246,8rfou8rf8rfo88727,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201981104
9247,6zszm6zs6zsz56083,2007,sedan,4,New Hampshire,NH,USA,47AHT222018,47AHT22201897205
9248,7jkmb7jk7jkm77544,2012,sedan,4,Oregon,OR,USA,81AHE342021,81AHE34202160211
9250,7kquh7kq7kqu77775,2013,sedan,4,Pennsylvania,PA,USA,81AHK342021,81AHK34202157572
9251,2b4fh2b42b4f12704,1995,suv,2,Georgia,GA,USA,92AHE372022,92AHE37202282305
9252,7imno7im7imn77436,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202191084
9253,7lljc7ll7llj77947,2013,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202132861
9254,8m4yy8m48m4y78099,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201866457
9255,4ljpz4lj4ljp34092,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202277487
9256,7ju7j7ju7ju777608,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201985611
9257,165vd165165v11962,1993,suv,2,Colorado,CO,USA,54AHQ242019,54AHQ24201993071
9258,3glo73gl3glo23424,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201987795
9259,135u6135135u01435,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202062470
9260,7j4tv7j47j4t77620,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201991089
9261,2a8i42a82a8i12550,1995,suv,2,Florida,FL,USA,47AHH222018,47AHH22201863647
9262,3kgyo3kg3kgy33908,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201810139
9263,2bvu52bv2bvu12666,1995,suv,2,Georgia,GA,USA,92AHE372022,92AHE37202225825
9264,5tr0n5tr5tr045348,2004,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201826931
9265,4nn9b4nn4nn934469,2001,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202268620
9266,3fokg3fo3fok23303,1997,suv,2,Illinois,IL,USA,99AHH402022,99AHH40202291071
9267,8rps58rp8rps88813,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202259276
9268,2c5m52c52c5m22803,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201968470
9271,3hfpe3hf3hfp23496,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201899396
9272,8ro8t8ro8ro888797,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202286519
9273,6aivw6ai6aiv56298,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201910269
9274,3e8zg3e83e8z23066,1997,suv,2,Idaho,ID,USA,55AHQ252019,55AHQ25201998372
9275,3ffkm3ff3ffk23302,1997,suv,2,Illinois,IL,USA,99AHH402022,99AHH40202220112
9277,3en703en3en723176,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201836655
9279,8npuf8np8npu78198,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202126923
9280,3h8p63h83h8p23518,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201842507
9281,4p2bn4p24p2b44659,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202153521
9282,7fix47fi7fix67022,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202030740
9283,2afgj2af2afg12524,1995,suv,2,Florida,FL,USA,75AHH322020,75AHH32202015855
9284,7glhk7gl7glh67220,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201881631
9285,4nird4ni4nir34458,2001,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202260261
9286,5tpkm5tp5tpk45318,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202183480
9287,6eti96et6eti66830,2010,sedan,4,North Carolina,NC,USA,83AHK352021,83AHK35202110075
9288,3ea2b3ea3ea223172,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201850188
9289,3j5zb3j53j5z33864,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201859398
9290,4om9b4om4om934537,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202176209
9291,2a5jy2a52a5j12516,1995,suv,2,Florida,FL,USA,75AHH322020,75AHH32202085311
9292,6dnlu6dn6dnl66737,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202244398
9293,29rsn29r29rs12419,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202259763
9294,7mkio7mk7mki77980,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202140998
9296,8numf8nu8num88248,2014,sedan,4,South Dakota,SD,USA,72AHH312020,72AHH31202062994
9298,5xfsr5xf5xfs55823,2006,sedan,4,Nebraska,NE,USA,42AHH202018,42AHH20201833917
9299,12qfh12q12qf01367,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202044642
9301,6dmaa6dm6dma66783,2009,sedan,4,North Carolina,NC,USA,83AHK352021,83AHK35202158127
9302,8qsxe8qs8qsx88644,2016,sedan,4,Texas,TX,USA,84AHC352021,84AHC35202162850
9304,5v7uj5v75v7u55578,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202149584
9305,8p75e8p78p7588492,2015,sedan,4,Tennessee,TN,USA,59AHQ262019,59AHQ26201995925
9306,3hqmu3hq3hqm23544,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201899876
9307,5wi945wi5wi955761,2006,sedan,4,Nebraska,NE,USA,61AHC272019,61AHC27201972785
9308,6dvnh6dv6dvn66757,2009,sedan,4,New York,NY,USA,94AHC382022,94AHC38202250138
9309,5sz055sz5sz045147,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202110040
9310,8r0ht8r08r0h88743,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202231563
9311,3i9u23i93i9u23651,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202280387
9312,7k1wy7k17k1w77818,2013,sedan,4,Pennsylvania,PA,USA,81AHK342021,81AHK34202190420
9313,4oebw4oe4oeb34497,2002,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202270136
9314,15awc15a15aw01812,1992,suv,2,California,CA,USA,90AHC372022,90AHC37202277184
9315,2bnmm2bn2bnm12726,1995,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202224376
9316,10p2x10p10p201053,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202161720
9317,4kgcx4kg4kgc34035,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201842854
9318,8n1i98n18n1i88231,2014,sedan,4,South Dakota,SD,USA,72AHH312020,72AHH31202077290
9319,118wx118118w01276,1990,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201864391
9320,7hvn17hv7hvn77340,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201985975
9321,3gtnv3gt3gtn23426,1998,suv,2,Indiana,IN,USA,58AHE262019,58AHE26201969991
9322,7gmhu7gm7gmh67231,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201844862
9323,7h9gl7h97h9g77344,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201922946
9324,3iegg3ie3ieg23635,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202219807
9325,7jufa7ju7juf77609,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201930760
9326,4llz94ll4llz34102,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202228897
9327,7fmmp7fm7fmm67055,2010,sedan,4,North Dakota,ND,USA,46AHK222018,46AHK22201886559
9328,6cnle6cn6cnl66553,2009,sedan,4,New Mexico,NM,USA,60AHH272019,60AHH27201998790
9329,5uwe45uw5uwe45385,2005,suv,2,Missouri,MO,USA,49AHT232018,49AHT23201896215
9330,4nkyg4nk4nky34439,2001,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202242981
9331,5v0jy5v05v0j55560,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202143931
9332,5v1jx5v15v1j55622,2005,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201872734
9333,5vqas5vq5vqa55617,2005,sedan,4,Montana,MT,USA,52AHC242018,52AHC24201892082
9334,11hdn11h11hd01266,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201818135
9335,7ipzu7ip7ipz77464,2012,sedan,4,Oklahoma,OK,USA,84AHC352021,84AHC35202171320
9336,7jinv7ji7jin77597,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201981623
9337,10lel10l10le01035,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202148505
9338,1103g110110301242,1990,suv,2,Alaska,AK,USA,40AHC202018,40AHC20201815018
9340,3hn0n3hn3hn023593,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201817601
9341,3kfkk3kf3kfk33988,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201852658
9342,29do929d29do12378,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202289860
9343,8qezp8qe8qez88590,2016,sedan,4,Texas,TX,USA,84AHC352021,84AHC35202131304
9344,10tmz10t10tm01061,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202136156
9345,4pxnl4px4pxn44643,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202154152
9347,5wwt65ww5wwt55773,2006,sedan,4,Nebraska,NE,USA,42AHH202018,42AHH20201883515
9349,3j33t3j33j3333818,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201892383
9350,3f6jp3f63f6j23243,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201889246
9351,13nce13n13nc01507,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201921445
9352,7kobs7ko7kob77689,2013,sedan,4,Pennsylvania,PA,USA,85AHE352021,85AHE35202159920
9353,137be137137b01576,1991,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201986666
9354,2dvla2dv2dvl22953,1996,suv,2,Hawaii,HI,USA,69AH5302020,69AH530202022810
9355,4luy74lu4luy34099,2000,suv,2,Louisiana,LA,USA,92AHQ382022,92AHQ38202251315
9356,8rhyg8rh8rhy88695,2016,sedan,4,Texas,TX,USA,56AHQ252019,56AHQ25201988142
9357,4p0a54p04p0a44723,2002,suv,2,Massachusetts,MA,USA,44AH5212018,44AH521201827955
9358,12sep12s12se01373,1991,suv,2,Arizona,AZ,USA,72AHH312020,72AHH31202030187
9359,13tnc13t13tn01540,1991,suv,2,Arkansas,AR,USA,56AHT252019,56AHT25201962813
9360,6aa3p6aa6aa356229,2008,sedan,4,New Jersey,NJ,USA,59AHQ262019,59AHQ26201940272
9361,3h7qs3h73h7q23553,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201871490
9362,8ntsu8nt8nts78163,2014,sedan,4,South Carolina,SC,USA,85AHQ352021,85AHQ35202170053
9363,6cy7y6cy6cy766586,2009,sedan,4,New York,NY,USA,72AHE312020,72AHE31202080378
9364,3fd8g3fd3fd823283,1997,suv,2,Illinois,IL,USA,99AHH402022,99AHH40202216528
9365,3fbyd3fb3fby23241,1997,suv,2,Illinois,IL,USA,45AHK212018,45AHK21201887321
9366,7gptz7gp7gpt67235,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201878312
9367,5tcwz5tc5tcw45224,2004,suv,2,Mississippi,MS,USA,77AHQ322021,77AHQ32202189841
9368,4lh2o4lh4lh234163,2000,suv,2,Louisiana,LA,USA,55AHT252019,55AHT25201956994
9369,2al4s2al2al412552,1995,suv,2,Florida,FL,USA,47AHH222018,47AHH22201888097
9370,7fheu7fh7fhe67060,2010,sedan,4,North Dakota,ND,USA,46AHK222018,46AHK22201813117
9371,14kaq14k14ka01722,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202128720
9372,2c8cu2c82c8c22882,1996,suv,2,Hawaii,HI,USA,63AHH272019,63AHH27201956747
9373,4kysn4ky4kys34039,2000,suv,2,Kentucky,KY,USA,46AHE222018,46AHE22201881266
9375,280np280280n12288,1994,suv,2,Delaware,DE,USA,49AHH232018,49AHH23201814233
9376,2bxu82bx2bxu12687,1995,suv,2,Georgia,GA,USA,92AHE372022,92AHE37202294558
9377,29uax29u29ua12373,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202281033
9378,15boe15b15bo01780,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202159342
9380,3iqko3iq3iqk33706,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201852816
9381,6z27s6z26z2756151,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202013388
9382,3hxrq3hx3hxr23573,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201868395
9383,3is8z3is3is823683,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202238102
9384,5vwbz5vw5vwb55565,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202195572
9385,2cupr2cu2cup12785,1996,suv,2,Georgia,GA,USA,92AHK382022,92AHK38202251468
9387,7lu0m7lu7lu077930,2013,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202114254
9388,12cpg12c12cp01315,1991,suv,2,Alaska,AK,USA,40AHH202018,40AHH20201840142
9389,26vos26v26vo12000,1993,suv,2,Colorado,CO,USA,77AHT322021,77AHT32202151465
9390,5tzli5tz5tzl45261,2004,suv,2,Mississippi,MS,USA,85AHQ352021,85AHQ35202185298
9391,5x4fl5x45x4f55894,2006,sedan,4,Nevada,NV,USA,41AHT202018,41AHT20201893540
9392,16cik16c16ci01879,1993,suv,2,California,CA,USA,90AHC372022,90AHC37202268995
9393,3izcb3iz3izc23621,1999,suv,2,Iowa,IA,USA,96AHE392022,96AHE39202250236
9394,132f2132132f01529,1991,suv,2,Arizona,AZ,USA,63AHQ282019,63AHQ28201953449
9395,4pvwr4pv4pvw44652,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202148448
9396,3k6tw3k63k6t33917,2000,suv,2,Kentucky,KY,USA,40AHK202018,40AHK20201878429
9397,3jubd3ju3jub33774,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201891994
9398,7jvbk7jv7jvb77571,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201949669
9400,7hfo27hf7hfo77370,2011,sedan,4,Oklahoma,OK,USA,62AH5272019,62AH527201965372
9401,7gsig7gs7gsi67155,2011,sedan,4,Ohio,OH,USA,74AHQ312020,74AHQ31202069455
9402,143xk143143x01635,1992,suv,2,Arkansas,AR,USA,42AH5202018,42AH520201896561
9403,4o3wg4o34o3w34569,2002,suv,2,Maryland,MD,USA,83AHE342021,83AHE34202180015
9404,4ovnz4ov4ovn34489,2002,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202237691
9406,10pej10p10pe01082,1990,suv,2,Alabama,AL,USA,85AHE352021,85AHE35202114182
9407,8mi1w8mi8mi178015,2014,sedan,4,Rhode Island,RI,USA,79AHH332021,79AHH33202176691
9408,3in3d3in3in333705,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201877448
9409,4phfj4ph4phf44673,2002,suv,2,Massachusetts,MA,USA,85AHQ352021,85AHQ35202192478
9410,7fzkk7fz7fzk67014,2010,sedan,4,North Dakota,ND,USA,71AHE302020,71AHE30202070767
9411,4nuhr4nu4nuh34469,2001,suv,2,Maryland,MD,USA,91AHT372022,91AHT37202291332
9412,5vayo5va5vay55559,2005,sedan,4,Montana,MT,USA,80AHK332021,80AHK33202193122
9413,3jck73jc3jck33834,1999,suv,2,Kansas,KS,USA,52AH5242018,52AH524201832707
9414,8mk4p8mk8mk478020,2014,sedan,4,South Carolina,SC,USA,46AHH222018,46AHH22201845227
9415,5w6ty5w65w6t55699,2006,sedan,4,Nebraska,NE,USA,61AHC272019,61AHC27201924012
9417,7hu4p7hu7hu467285,2011,sedan,4,Ohio,OH,USA,43AH5212018,43AH521201836451
9418,3h89d3h83h8923553,1998,suv,2,Iowa,IA,USA,41AHH202018,41AHH20201851511
9420,8ndqj8nd8ndq88243,2014,sedan,4,South Dakota,SD,USA,72AHH312020,72AHH31202077742
9421,8ryth8ry8ryt88749,2016,sedan,4,Utah,UT,USA,93AHK382022,93AHK38202263429
9422,3jd8s3jd3jd833760,1999,suv,2,Kansas,KS,USA,45AHK212018,45AHK21201871233
9423,6blga6bl6blg66489,2008,sedan,4,New Mexico,NM,USA,62AHQ272019,62AHQ27201990831
9424,6zygq6zy6zyg56187,2007,sedan,4,New Hampshire,NH,USA,71AH5302020,71AH530202064554
9426,15ber15b15be01787,1992,suv,2,California,CA,USA,82AHT342021,82AHT34202170148
9427,7jdzu7jd7jdz77644,2012,sedan,4,Oregon,OR,USA,60AHC272019,60AHC27201917320
9428,29qfl29q29qf12423,1994,suv,2,Delaware,DE,USA,92AHC372022,92AHC37202223305
9429,3h3k13h33h3k23511,1998,suv,2,Indiana,IN,USA,47AHK222018,47AHK22201848820
